business,cost_sum,cost_count,cost_mean,cost_std,cost_weighted_sum,cost_weight_sum,revenue_sum,revenue_count,revenue_mean,revenue_std,revenue_weighted_sum,revenue_weight_sum,profit_sum,profit_count,profit_mean,profit_std,profit_weighted_sum,profit_weight_sum
10000293,7.063467794486215,9,0.7848297549429127,0.8876740775261481,5.2266506770833185,7.288355015172153,1.8518712121212104,9.0,0.20576346801346782,0.24760548280951855,1.3062042029654477,6.346457089993322,-5.211596582365004,9.0,-0.579066286929445,0.7295837772128659,-3.6045414608423476,6.346457089993322
10000294,8205.44382724903,139,59.03196998020885,59.368579822578006,6745.318457378058,111.38151384106551,7774.927459562929,138.0,56.34005405480383,57.91355094887381,6668.266251318489,110.74427451520657,-207.89636768610092,138.0,-1.5064954180152241,17.023515915669964,-9.554034961868515,110.74427451520657
10000295,1111.5618994746058,57,19.501085955694837,60.965577182059725,884.249794454237,41.93808983812261,1423.308674856303,55.0,25.87833954284187,74.19898907758848,1074.9710412825102,37.912015833378085,312.2767753816974,55.0,5.677759552394498,18.556770526141744,206.19557990940203,37.912015833378085
10000298,1.7343333333333333,9,0.1927037037037037,0.19118362642325226,0.8510132716007411,4.565909593149356,1.0153333333333332,7.0,0.14504761904761904,0.15600990336222234,0.461915560801332,3.6752763923499803,-0.6239999999999998,7.0,-0.08914285714285711,0.11482141643420736,-0.33536244808304216,3.6752763923499803
10000300,3526.854258455639,52,67.82412035491613,41.868821705611616,3342.637219227186,48.863952005838385,3320.33935549686,52.0,63.85267991340116,43.401929953969706,3219.6291081359827,48.567340449872994,-206.51490295877858,52.0,-3.9714404415149724,32.08195767870619,-113.33674434114381,48.567340449872994
10000303,10.39114171078862,11,0.9446492464353291,0.37174992941041957,9.281426016612246,9.491463925250919,,,,,,,,,,,,
10000304,33068.79107049765,403,82.05655352480807,88.17431806102934,25893.83956766749,298.8262156794049,39676.504414257746,393.0,100.95802649938358,116.9299720315195,31384.313013696636,290.5016288867512,7982.191273760094,393.0,20.310919271654182,47.26367778266689,6290.410108423798,290.5016288867512
10000312,1940.3628366174055,23,84.3636015920611,68.83409961338964,975.7417311094367,12.646960162407971,3253.528832512315,22.0,147.88767420510524,143.0140892756101,2154.565004481808,12.379698920495546,1333.9359958949099,22.0,60.63345435885954,104.97911346398686,1184.3742893668925,12.379698920495546
10000313,6.26082255799756,9,0.6956469508886178,0.9114053766296908,5.33154320194694,7.605591687435999,1.7372763347763343,8.0,0.21715954184704178,0.28854102945550736,1.4073621553775892,6.0938011982024,-4.461546223221226,8.0,-0.5576932779026532,0.72599898221432,-3.5846142363553537,6.0938011982024
10000316,2392.4559546682563,61,39.220589420791086,36.54851982851314,925.788911026783,26.047727604186424,2815.7807880391,59.0,47.72509810235763,29.119475509735416,1072.0256372926078,25.35448690100478,452.5048333708437,59.0,7.669573446963453,41.73077927046528,154.14749264068433,25.35448690100478
10000320,3.3446092530657747,9,0.37162325034064164,0.27938170142303265,2.1907322538572753,5.760743956436679,1.583299498746867,8.0,0.19791243734335837,0.09669159335704174,0.9902541484080424,5.260591863054625,-1.6413097543189075,8.0,-0.20516371928986343,0.24491797897982043,-1.0163720116322508,5.260591863054625
10000323,7.092844444444444,1,7.092844444444444,,5.686927244741586,0.8017837257372732,8.374622222222222,1.0,8.374622222222222,,6.714635806975495,0.8017837257372732,1.2817777777777772,1.0,1.2817777777777772,,1.0277085622339088,0.8017837257372732
1380317970,10014.773170806173,101,99.15617000798191,149.57295365199846,8630.625865934144,77.81816161559816,13781.549917244725,99.0,139.2075749216639,196.7710688347182,11381.460307802074,76.2940807662365,3825.8667464385517,99.0,38.64511865089446,79.24753879896667,2807.512228849882,76.2940807662365
1380389889,5393.418410857727,160,33.7088650678608,71.40567154081758,4787.603613375834,129.34584006220925,6985.675294412458,158.0,44.213134774762395,94.57766476164466,6262.0937537359105,125.89924940449671,1592.6668835547314,158.0,10.080170149080578,24.076491391435585,1475.8432712466442,125.89924940449671
1380460970,0.0684999999999999,2,0.03424999999999995,0.03429467888754748,0.02218131935895657,0.9219149126204015,,,,,,,,,,,,
1381526443,5571.490200234717,75,74.28653600312956,47.721336524571754,4240.780496125106,56.577735697660096,7146.18663722269,74.0,96.57008969219851,61.93494435628628,5371.359734163081,55.972861335155045,1575.4457369879724,74.0,21.289807256594223,17.266641134414083,1139.6214713302545,55.972861335155045
1382490022,2031.7448396849084,76,26.733484732696162,30.25074176475951,1470.0557345509915,59.3337120904845,4869.644954744989,76.0,64.0742757203288,79.23809906974492,3426.3695408246963,59.13806328251064,2837.900115060081,76.0,37.340790987632644,53.294751616871366,1958.8135621863792,59.13806328251064
1382522065,1341.1590133004925,19,70.5873164894996,58.08997944843555,1310.0798070309256,17.46474799274914,1948.7454958949097,19.0,102.56555241552157,69.19256339865909,1866.8395292215441,17.282432327713764,607.5864825944171,19.0,31.978235926021956,23.430456143129625,558.5636825039298,17.282432327713764
1382649737,2360.3399838533114,11,214.57636216848286,124.69079186069578,2108.063333107201,8.533792960398838,3031.056627148331,11.0,275.5506024680301,208.0860759811123,2843.2543705637354,8.462180526460264,670.7166432950195,11.0,60.974240299547226,118.57238375464289,751.607364393962,8.462180526460264
1382680008,10574.598817207698,27,391.65180804472953,216.50189567586872,10071.247777968381,24.290839265899727,13807.550295117398,26.0,531.0596267352846,264.63650491723973,13374.51936143513,23.95196559004873,3424.551477909701,26.0,131.71351838114236,59.066670021318735,3354.6796744881494,23.95196559004873
